timestamp, t, action, reward, new_Q_value, alpha, epsilon
2024-06-17 18:43:47, 62, 2, -1, -6.175747592463661, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 63, 1, 0, -5.669520906081065, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 64, 1, 0, -5.667453968217935, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 65, 1, 0, -5.66538778389857, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 66, 0, -1, -6.330967169404766, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 67, 1, 0, -5.663322352848251, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 68, 1, 0, -5.661257674792358, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 69, 1, 0, -5.659193749456373, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 70, 2, -1, -6.177209419950534, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 71, 1, 0, -5.657130576565875, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 72, 1, 0, -5.655068155846545, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 73, 1, 0, -5.653006487024166, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 74, 1, 0, -5.650945569824617, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 75, 1, 0, -5.648885403973879, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 76, 1, 0, -5.646825989198033, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 77, 0, -1, -6.331211559126588, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 78, 1, 0, -5.644767325223259, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 79, 3, -2, -7.122081495969658, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 80, 2, -1, -6.178560659246785, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 81, 1, 0, -5.642709411775838, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 82, 1, 0, -5.64065224858215, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 83, 1, 0, -5.638595835368674, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 84, 0, -1, -6.331397158010926, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 85, 1, 0, -5.6365401718619905, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 86, 1, 0, -5.634485257788779, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 87, 1, 0, -5.632431092875819, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 88, 1, 0, -5.630377676849987, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 89, 1, 0, -5.628325009438263, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 90, 2, -1, -6.179788152953081, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 91, 1, 0, -5.626273090367723, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 92, 1, 0, -5.624221919365547, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 93, 1, 0, -5.622171496159009, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 94, 1, 0, -5.620121820475486, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 95, 1, 0, -5.618072892042454, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 96, 1, 0, -5.616024710587486, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 97, 1, 0, -5.613977275838258, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 98, 1, 0, -5.611930587522543, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 99, 1, 0, -5.609884645368212, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 100, 1, 0, -5.607839449103239, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 101, 1, 0, -5.6057949984556945, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 102, 1, 0, -5.603751293153749, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 103, 2, -1, -6.180836478502297, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 104, 1, 0, -5.601708332925671, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 105, 1, 0, -5.5996661174998295, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 106, 1, 0, -5.597624646604691, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 107, 1, 0, -5.595583919968822, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 108, 1, 0, -5.593543937320889, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 109, 1, 0, -5.591504698389654, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 110, 1, 0, -5.589466202903982, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 111, 1, 0, -5.587428450592834, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 112, 0, -1, -6.33122697573585, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 113, 1, 0, -5.585391441185272, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 114, 1, 0, -5.583355174410454, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 115, 1, 0, -5.581319649997639, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 116, 1, 0, -5.5792848676761855, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 117, 1, 0, -5.577250827175547, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 118, 1, 0, -5.575217528225279, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 119, 1, 0, -5.573184970555034, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 120, 1, 0, -5.571153153894563, 0.007291402209709141, 0.014582804419418283
2024-06-17 18:43:47, 121, 1, 0, -5.569122077973716, 0.007291402209709141, 0.014582804419418283
